,DateTime,Close,WAP,Volume,High,Low,Time Received,Date,same_day
249,20220622  08:50:00,17.39,17.37155,15,17.39,17.34,2022-06-26 13:51:04.324792,2022-06-22,True
250,20220622  08:55:00,17.55,17.5206,23,17.55,17.43,2022-06-26 13:51:04.324792,2022-06-22,True
251,20220622  09:00:00,17.4,17.46527,34,17.5,17.4,2022-06-26 13:51:04.324792,2022-06-22,True
252,20220622  09:05:00,17.4,17.40715,16,17.43,17.4,2022-06-26 13:51:04.324792,2022-06-22,True
253,20220622  09:10:00,17.31,17.3995,47,17.41,17.31,2022-06-26 13:51:04.324792,2022-06-22,True
254,20220622  09:15:00,17.3,17.3,11,17.3,17.3,2022-06-26 13:51:04.324792,2022-06-22,True
255,20220622  09:20:00,17.54,17.46046,51,17.55,17.4,2022-06-26 13:51:04.324792,2022-06-22,True
256,20220622  09:25:00,17.53,17.51206,21,17.53,17.45,2022-06-26 13:51:04.324792,2022-06-22,True
257,20220622  09:30:00,17.275,17.6246,2630,17.98,17.0,2022-06-26 13:51:04.324792,2022-06-22,True
258,20220622  09:35:00,17.15,17.28001,927,17.44,17.07,2022-06-26 13:51:04.324792,2022-06-22,True
259,20220622  09:40:00,16.4748,16.54632,1210,17.1454,16.21,2022-06-26 13:51:04.324792,2022-06-22,True
260,20220622  09:45:00,15.5431,15.94953,1294,16.41,15.51,2022-06-26 13:51:04.324792,2022-06-22,True
261,20220622  09:50:00,15.5003,15.81555,1016,16.2,15.5,2022-06-26 13:51:04.324792,2022-06-22,True
262,20220622  09:55:00,15.102,15.07826,2091,15.5999,14.65,2022-06-26 13:51:04.324792,2022-06-22,True
263,20220622  10:00:00,15.31,15.06108,1766,15.48,14.7,2022-06-26 13:51:04.324792,2022-06-22,True
264,20220622  10:05:00,15.0799,15.07172,608,15.3015,14.94,2022-06-26 13:51:04.324792,2022-06-22,True
265,20220622  10:10:00,14.9001,14.87189,578,15.0718,14.75,2022-06-26 13:51:04.324792,2022-06-22,True
266,20220622  10:15:00,14.6287,14.66238,1298,14.92,14.55,2022-06-26 13:51:04.324792,2022-06-22,True
267,20220622  10:20:00,14.5717,14.65628,591,14.82,14.5304,2022-06-26 13:51:04.324792,2022-06-22,True
268,20220622  10:25:00,14.6915,14.74977,951,14.9699,14.51,2022-06-26 13:51:04.324792,2022-06-22,True
269,20220622  10:30:00,14.8343,14.74715,1035,14.9,14.51,2022-06-26 13:51:04.324792,2022-06-22,True
270,20220622  10:35:00,15.0301,14.92758,918,15.1,14.8,2022-06-26 13:51:04.324792,2022-06-22,True
271,20220622  10:40:00,15.07,15.05323,1178,15.28,14.86,2022-06-26 13:51:04.324792,2022-06-22,True
272,20220622  10:45:00,14.94,14.98188,907,15.2,14.69,2022-06-26 13:51:04.324792,2022-06-22,True
273,20220622  10:50:00,14.63,14.79183,433,14.99,14.62,2022-06-26 13:51:04.324792,2022-06-22,True
274,20220622  10:55:00,14.9,14.79314,212,14.9,14.65,2022-06-26 13:51:04.324792,2022-06-22,True
275,20220622  11:00:00,14.85,14.78872,220,14.899,14.75,2022-06-26 13:51:04.324792,2022-06-22,True
276,20220622  11:05:00,14.825,14.86824,209,14.9899,14.77,2022-06-26 13:51:04.324792,2022-06-22,True
277,20220622  11:10:00,14.75,14.82609,90,14.8744,14.75,2022-06-26 13:51:04.325789,2022-06-22,True
278,20220622  11:15:00,14.7473,14.72128,71,14.805,14.65,2022-06-26 13:51:04.325789,2022-06-22,True
279,20220622  11:20:00,14.7,14.73364,101,14.79,14.7,2022-06-26 13:51:04.325789,2022-06-22,True
280,20220622  11:25:00,14.6471,14.58845,308,14.7584,14.51,2022-06-26 13:51:04.325789,2022-06-22,True
281,20220622  11:30:00,14.3899,14.38218,1023,14.7,14.17,2022-06-26 13:51:04.325789,2022-06-22,True
282,20220622  11:35:00,13.99,14.23028,861,14.424,13.81,2022-06-26 13:51:04.325789,2022-06-22,True
283,20220622  11:40:00,13.9,13.90922,814,14.0323,13.8,2022-06-26 13:51:04.325789,2022-06-22,True
284,20220622  11:45:00,13.705,13.80934,822,13.99,13.5105,2022-06-26 13:51:04.325789,2022-06-22,True
285,20220622  11:50:00,13.81,13.79635,402,13.93,13.65,2022-06-26 13:51:04.325789,2022-06-22,True
286,20220622  11:55:00,13.6,13.71101,340,13.8,13.5314,2022-06-26 13:51:04.325789,2022-06-22,True
287,20220622  12:00:00,13.85,13.77396,383,13.98,13.53,2022-06-26 13:51:04.325789,2022-06-22,True
288,20220622  12:05:00,14.0,13.90193,498,14.0,13.78,2022-06-26 13:51:04.325789,2022-06-22,True
289,20220622  12:10:00,14.23,14.22585,660,14.35,14.01,2022-06-26 13:51:04.325789,2022-06-22,True
290,20220622  12:15:00,13.9101,14.15539,504,14.2999,13.91,2022-06-26 13:51:04.325789,2022-06-22,True
291,20220622  12:20:00,14.05,14.08482,48,14.14,14.0001,2022-06-26 13:51:04.325789,2022-06-22,True
292,20220622  12:25:00,14.17,14.09895,162,14.2,14.0,2022-06-26 13:51:04.325789,2022-06-22,True
293,20220622  12:30:00,14.33,14.34165,734,14.49,14.1462,2022-06-26 13:51:04.325789,2022-06-22,True
294,20220622  12:35:00,14.1883,14.2503,385,14.3982,14.0501,2022-06-26 13:51:04.325789,2022-06-22,True
295,20220622  12:40:00,14.0001,14.04323,55,14.154,14.0,2022-06-26 13:51:04.325789,2022-06-22,True
296,20220622  12:45:00,14.14,14.12211,105,14.14,14.06,2022-06-26 13:51:04.325789,2022-06-22,True
297,20220622  12:50:00,14.14,14.14246,48,14.17,14.13,2022-06-26 13:51:04.325789,2022-06-22,True
298,20220622  12:55:00,13.98,14.04811,115,14.1522,13.98,2022-06-26 13:51:04.325789,2022-06-22,True
299,20220622  13:00:00,13.865,13.94721,97,14.0794,13.8,2022-06-26 13:51:04.325789,2022-06-22,True
300,20220622  13:05:00,13.8985,13.87066,116,13.93,13.8,2022-06-26 13:51:04.325789,2022-06-22,True
301,20220622  13:10:00,14.0999,13.94514,185,14.0999,13.89,2022-06-26 13:51:04.325789,2022-06-22,True
302,20220622  13:15:00,14.08,14.02486,205,14.12,13.9001,2022-06-26 13:51:04.325789,2022-06-22,True
303,20220622  13:20:00,14.08,14.09754,53,14.17,14.075,2022-06-26 13:51:04.325789,2022-06-22,True
304,20220622  13:25:00,14.04,14.02251,41,14.0587,14.0,2022-06-26 13:51:04.325789,2022-06-22,True
305,20220622  13:30:00,13.9159,13.92657,706,14.06,13.85,2022-06-26 13:51:04.325789,2022-06-22,True
306,20220622  13:35:00,13.84,13.86907,44,13.9484,13.84,2022-06-26 13:51:04.325789,2022-06-22,True
307,20220622  13:40:00,13.85,13.87708,41,13.9207,13.82,2022-06-26 13:51:04.325789,2022-06-22,True
308,20220622  13:45:00,13.925,13.84986,177,13.9768,13.8,2022-06-26 13:51:04.326787,2022-06-22,True
309,20220622  13:50:00,13.9294,13.97626,86,13.9904,13.9294,2022-06-26 13:51:04.326787,2022-06-22,True
310,20220622  13:55:00,13.93,13.91897,208,13.97,13.89,2022-06-26 13:51:04.326787,2022-06-22,True
311,20220622  14:00:00,13.9,13.89421,195,13.97,13.8,2022-06-26 13:51:04.326787,2022-06-22,True
312,20220622  14:05:00,13.905,13.93429,28,13.97,13.85,2022-06-26 13:51:04.326787,2022-06-22,True
313,20220622  14:10:00,14.0001,14.0199,220,14.105,13.9584,2022-06-26 13:51:04.326787,2022-06-22,True
314,20220622  14:15:00,13.916,14.13425,303,14.27,13.916,2022-06-26 13:51:04.326787,2022-06-22,True
315,20220622  14:20:00,14.52,14.40844,484,14.66,13.9801,2022-06-26 13:51:04.326787,2022-06-22,True
316,20220622  14:25:00,14.5,14.45625,286,14.55,14.3601,2022-06-26 13:51:04.326787,2022-06-22,True
317,20220622  14:30:00,14.55,14.60407,754,14.7889,14.4,2022-06-26 13:51:04.326787,2022-06-22,True
318,20220622  14:35:00,14.79,14.77103,781,14.9199,14.575,2022-06-26 13:51:04.326787,2022-06-22,True
319,20220622  14:40:00,14.855,15.17324,3094,15.68,14.8,2022-06-26 13:51:04.326787,2022-06-22,True
320,20220622  14:45:00,14.6754,14.78555,396,14.93,14.65,2022-06-26 13:51:04.326787,2022-06-22,True
321,20220622  14:50:00,14.92,14.81523,102,14.9898,14.7,2022-06-26 13:51:04.326787,2022-06-22,True
322,20220622  14:55:00,14.8039,14.85986,158,14.9899,14.8001,2022-06-26 13:51:04.326787,2022-06-22,True
323,20220622  15:00:00,14.81,14.84584,282,14.9399,14.7501,2022-06-26 13:51:04.326787,2022-06-22,True
324,20220622  15:05:00,15.0,14.69037,150,15.0,14.6,2022-06-26 13:51:04.326787,2022-06-22,True
325,20220622  15:10:00,14.705,14.83527,86,14.9999,14.6,2022-06-26 13:51:04.326787,2022-06-22,True
326,20220622  15:15:00,14.65,14.67822,77,14.73,14.6,2022-06-26 13:51:04.326787,2022-06-22,True
327,20220622  15:20:00,14.5719,14.58991,99,14.6427,14.55,2022-06-26 13:51:04.326787,2022-06-22,True
328,20220622  15:25:00,14.63,14.63224,42,14.69,14.6,2022-06-26 13:51:04.326787,2022-06-22,True
329,20220622  15:30:00,14.5,14.56607,262,14.6496,14.5,2022-06-26 13:51:04.326787,2022-06-22,True
330,20220622  15:35:00,14.6901,14.57009,193,14.6901,14.5,2022-06-26 13:51:04.326787,2022-06-22,True
331,20220622  15:40:00,14.905,14.7669,263,14.94,14.6201,2022-06-26 13:51:04.326787,2022-06-22,True
332,20220622  15:45:00,14.81,14.84195,362,14.94,14.785,2022-06-26 13:51:04.326787,2022-06-22,True
333,20220622  15:50:00,14.61,14.69566,286,14.86,14.48,2022-06-26 13:51:04.326787,2022-06-22,True
334,20220622  15:55:00,14.8036,14.75883,631,14.9,14.6635,2022-06-26 13:51:04.326787,2022-06-22,True
335,20220622  16:00:00,14.88,14.80902,372,14.88,14.69,2022-06-26 13:51:04.326787,2022-06-22,True
336,20220622  16:05:00,14.69,14.69,1,14.69,14.69,2022-06-26 13:51:04.326787,2022-06-22,True
337,20220622  16:10:00,14.69,14.69,0,14.69,14.69,2022-06-26 13:51:04.326787,2022-06-22,True
338,20220622  16:15:00,14.5,14.66113,49,14.71,14.5,2022-06-26 13:51:04.327784,2022-06-22,True
339,20220622  16:20:00,14.48,14.49805,12,14.51,14.48,2022-06-26 13:51:04.327784,2022-06-22,True
340,20220622  16:25:00,14.48,14.48286,7,14.49,14.48,2022-06-26 13:51:04.327784,2022-06-22,True
341,20220622  16:30:00,14.48,14.48938,8,14.5,14.48,2022-06-26 13:51:04.327784,2022-06-22,True
342,20220622  16:35:00,14.53,14.51247,11,14.53,14.48,2022-06-26 13:51:04.327784,2022-06-22,True
343,20220622  16:40:00,14.53,14.53,0,14.53,14.53,2022-06-26 13:51:04.327784,2022-06-22,True
344,20220622  16:45:00,14.53,14.53,0,14.53,14.53,2022-06-26 13:51:04.327784,2022-06-22,True
345,20220622  16:50:00,14.5,14.5,1,14.5,14.5,2022-06-26 13:51:04.327784,2022-06-22,True
346,20220622  16:55:00,14.5,14.5,0,14.5,14.5,2022-06-26 13:51:04.327784,2022-06-22,True
347,20220622  17:00:00,14.5,14.5,0,14.5,14.5,2022-06-26 13:51:04.327784,2022-06-22,True
348,20220622  17:05:00,14.5,14.5,0,14.5,14.5,2022-06-26 13:51:04.327784,2022-06-22,True
349,20220622  17:10:00,14.66,14.66,5,14.66,14.66,2022-06-26 13:51:04.327784,2022-06-22,True
350,20220622  17:15:00,14.66,14.66,0,14.66,14.66,2022-06-26 13:51:04.327784,2022-06-22,True
351,20220622  17:20:00,14.5,14.5,9,14.5,14.5,2022-06-26 13:51:04.327784,2022-06-22,True
352,20220622  17:25:00,14.5,14.5,0,14.5,14.5,2022-06-26 13:51:04.327784,2022-06-22,True
353,20220622  17:30:00,14.5,14.5,0,14.5,14.5,2022-06-26 13:51:04.327784,2022-06-22,True
354,20220622  17:35:00,14.5,14.5,0,14.5,14.5,2022-06-26 13:51:04.327784,2022-06-22,True
355,20220622  17:40:00,14.65,14.65,4,14.65,14.65,2022-06-26 13:51:04.327784,2022-06-22,True
356,20220622  17:45:00,14.65,14.65,0,14.65,14.65,2022-06-26 13:51:04.327784,2022-06-22,True
357,20220622  17:50:00,14.65,14.65,0,14.65,14.65,2022-06-26 13:51:04.327784,2022-06-22,True
358,20220622  17:55:00,14.65,14.65,0,14.65,14.65,2022-06-26 13:51:04.327784,2022-06-22,True
359,20220622  18:00:00,14.65,14.65,0,14.65,14.65,2022-06-26 13:51:04.327784,2022-06-22,True
360,20220622  18:05:00,14.65,14.65,0,14.65,14.65,2022-06-26 13:51:04.327784,2022-06-22,True
361,20220622  18:10:00,14.5,14.5,7,14.5,14.5,2022-06-26 13:51:04.327784,2022-06-22,True
362,20220622  18:15:00,14.5,14.5,0,14.5,14.5,2022-06-26 13:51:04.327784,2022-06-22,True
363,20220622  18:20:00,14.5,14.5,0,14.5,14.5,2022-06-26 13:51:04.327784,2022-06-22,True
364,20220622  18:25:00,14.6,14.59046,9,14.6,14.58,2022-06-26 13:51:04.327784,2022-06-22,True
365,20220622  18:30:00,14.6,14.6,0,14.6,14.6,2022-06-26 13:51:04.327784,2022-06-22,True
366,20220622  18:35:00,14.6,14.6,0,14.6,14.6,2022-06-26 13:51:04.327784,2022-06-22,True
367,20220622  18:40:00,14.6,14.6,0,14.6,14.6,2022-06-26 13:51:04.327784,2022-06-22,True
368,20220622  18:45:00,14.53,14.53,8,14.53,14.53,2022-06-26 13:51:04.327784,2022-06-22,True
369,20220622  18:50:00,14.53,14.53,0,14.53,14.53,2022-06-26 13:51:04.328781,2022-06-22,True
370,20220622  18:55:00,14.66,14.66,2,14.66,14.66,2022-06-26 13:51:04.328781,2022-06-22,True
371,20220622  19:00:00,14.66,14.66,0,14.66,14.66,2022-06-26 13:51:04.328781,2022-06-22,True
372,20220622  19:05:00,14.66,14.66,0,14.66,14.66,2022-06-26 13:51:04.328781,2022-06-22,True
373,20220622  19:10:00,14.66,14.66,0,14.66,14.66,2022-06-26 13:51:04.328781,2022-06-22,True
374,20220622  19:15:00,14.66,14.66,4,14.66,14.66,2022-06-26 13:51:04.328781,2022-06-22,True
375,20220622  19:20:00,14.7,14.7,3,14.7,14.7,2022-06-26 13:51:04.328781,2022-06-22,True
376,20220622  19:25:00,14.7,14.7,0,14.7,14.7,2022-06-26 13:51:04.328781,2022-06-22,True
377,20220622  19:30:00,14.65,14.65,1,14.65,14.65,2022-06-26 13:51:04.328781,2022-06-22,True
378,20220622  19:35:00,14.65,14.65,0,14.65,14.65,2022-06-26 13:51:04.328781,2022-06-22,True
379,20220622  19:40:00,14.44,14.46144,5,14.5,14.44,2022-06-26 13:51:04.328781,2022-06-22,True
380,20220622  19:45:00,14.44,14.44,0,14.44,14.44,2022-06-26 13:51:04.328781,2022-06-22,True
381,20220622  19:50:00,14.57,14.57,1,14.57,14.57,2022-06-26 13:51:04.328781,2022-06-22,True
382,20220622  19:55:00,14.48,14.53402,25,14.5699,14.48,2022-06-26 13:51:04.328781,2022-06-22,False
383,20220623  04:00:00,14.48,13.96295,10,14.48,13.7,2022-06-26 13:51:04.328781,2022-06-23,True
384,20220623  04:05:00,14.48,14.48,0,14.48,14.48,2022-06-26 13:51:04.328781,2022-06-23,True
385,20220623  04:10:00,14.06,14.06552,7,14.07,14.06,2022-06-26 13:51:04.328781,2022-06-23,True
386,20220623  04:15:00,14.07,14.07744,6,14.1,14.07,2022-06-26 13:51:04.328781,2022-06-23,True
387,20220623  04:20:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.328781,2022-06-23,True
388,20220623  04:25:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.328781,2022-06-23,True
389,20220623  04:30:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.328781,2022-06-23,True
390,20220623  04:35:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.328781,2022-06-23,True
391,20220623  04:40:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.328781,2022-06-23,True
392,20220623  04:45:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.328781,2022-06-23,True
393,20220623  04:50:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.328781,2022-06-23,True
394,20220623  04:55:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
395,20220623  05:00:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
396,20220623  05:05:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
397,20220623  05:10:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
398,20220623  05:15:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
399,20220623  05:20:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
400,20220623  05:25:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
401,20220623  05:30:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
402,20220623  05:35:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
403,20220623  05:40:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
404,20220623  05:45:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
405,20220623  05:50:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
406,20220623  05:55:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
407,20220623  06:00:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
408,20220623  06:05:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
409,20220623  06:10:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
410,20220623  06:15:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
411,20220623  06:20:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
412,20220623  06:25:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
413,20220623  06:30:00,14.07,14.07,0,14.07,14.07,2022-06-26 13:51:04.329779,2022-06-23,True
414,20220623  06:35:00,14.37,14.37,1,14.37,14.37,2022-06-26 13:51:04.329779,2022-06-23,True
415,20220623  06:40:00,14.37,14.37,0,14.37,14.37,2022-06-26 13:51:04.329779,2022-06-23,True
416,20220623  06:45:00,14.37,14.37,0,14.37,14.37,2022-06-26 13:51:04.329779,2022-06-23,True
417,20220623  06:50:00,14.1,14.1,2,14.1,14.1,2022-06-26 13:51:04.329779,2022-06-23,True
418,20220623  06:55:00,14.1,14.1,0,14.1,14.1,2022-06-26 13:51:04.329779,2022-06-23,True
419,20220623  07:00:00,14.35,14.27283,13,14.36,14.15,2022-06-26 13:51:04.329779,2022-06-23,True
420,20220623  07:05:00,14.35,14.28233,6,14.35,14.19,2022-06-26 13:51:04.329779,2022-06-23,True
421,20220623  07:10:00,14.35,14.35,0,14.35,14.35,2022-06-26 13:51:04.329779,2022-06-23,True
422,20220623  07:15:00,14.35,14.35,0,14.35,14.35,2022-06-26 13:51:04.329779,2022-06-23,True
423,20220623  07:20:00,14.11,14.11,1,14.11,14.11,2022-06-26 13:51:04.329779,2022-06-23,True
424,20220623  07:25:00,14.11,14.11,0,14.11,14.11,2022-06-26 13:51:04.329779,2022-06-23,True
425,20220623  07:30:00,14.2,14.19514,6,14.2,14.19,2022-06-26 13:51:04.330776,2022-06-23,True
426,20220623  07:35:00,14.39,14.39,3,14.39,14.39,2022-06-26 13:51:04.330776,2022-06-23,True
427,20220623  07:40:00,14.35,14.35,1,14.35,14.35,2022-06-26 13:51:04.330776,2022-06-23,True
428,20220623  07:45:00,14.35,14.35,0,14.35,14.35,2022-06-26 13:51:04.330776,2022-06-23,True
429,20220623  07:50:00,14.35,14.35,0,14.35,14.35,2022-06-26 13:51:04.330776,2022-06-23,True
430,20220623  07:55:00,14.3,14.3,1,14.3,14.3,2022-06-26 13:51:04.330776,2022-06-23,True
431,20220623  08:00:00,14.34,14.2063,64,14.45,14.06,2022-06-26 13:51:04.330776,2022-06-23,True
432,20220623  08:05:00,14.11,14.13256,7,14.2,14.11,2022-06-26 13:51:04.330776,2022-06-23,True
433,20220623  08:10:00,14.12,14.12,1,14.12,14.12,2022-06-26 13:51:04.330776,2022-06-23,True
434,20220623  08:15:00,14.13,14.13,5,14.13,14.13,2022-06-26 13:51:04.330776,2022-06-23,True
435,20220623  08:20:00,14.13,14.1244,14,14.13,14.11,2022-06-26 13:51:04.330776,2022-06-23,True
436,20220623  08:25:00,14.13,14.25758,13,14.45,14.13,2022-06-26 13:51:04.330776,2022-06-23,True
437,20220623  08:30:00,14.18,14.1463,10,14.18,14.11,2022-06-26 13:51:04.330776,2022-06-23,True
438,20220623  08:35:00,14.18,14.18,1,14.18,14.18,2022-06-26 13:51:04.330776,2022-06-23,True
439,20220623  08:40:00,14.1,14.14,3,14.17,14.1,2022-06-26 13:51:04.330776,2022-06-23,True
440,20220623  08:45:00,14.1,14.1075,20,14.15,14.1,2022-06-26 13:51:04.330776,2022-06-23,True
441,20220623  08:50:00,14.16,14.17333,3,14.2,14.16,2022-06-26 13:51:04.330776,2022-06-23,True
442,20220623  08:55:00,14.12,14.13385,43,14.16,14.12,2022-06-26 13:51:04.330776,2022-06-23,True
443,20220623  09:00:00,14.23,14.23284,4,14.24,14.23,2022-06-26 13:51:04.330776,2022-06-23,True
444,20220623  09:05:00,14.13,14.13,3,14.13,14.13,2022-06-26 13:51:04.330776,2022-06-23,True
445,20220623  09:10:00,14.19,14.19,1,14.19,14.19,2022-06-26 13:51:04.330776,2022-06-23,True
446,20220623  09:15:00,14.11,14.11845,14,14.22,14.11,2022-06-26 13:51:04.330776,2022-06-23,True
447,20220623  09:20:00,14.12,14.12,2,14.12,14.12,2022-06-26 13:51:04.330776,2022-06-23,True
448,20220623  09:25:00,13.95,14.12439,38,14.29,13.95,2022-06-26 13:51:04.330776,2022-06-23,True
449,20220623  09:30:00,14.31,14.18559,963,14.7499,13.84,2022-06-26 13:51:04.330776,2022-06-23,True
450,20220623  09:35:00,13.2494,13.72469,1148,14.56,13.03,2022-06-26 13:51:04.330776,2022-06-23,True
451,20220623  09:40:00,13.365,13.14876,1182,13.53,13.0,2022-06-26 13:51:04.330776,2022-06-23,True
452,20220623  09:45:00,13.1205,13.23471,433,13.4884,13.1,2022-06-26 13:51:04.330776,2022-06-23,True
453,20220623  09:50:00,13.2,13.15611,173,13.2979,13.03,2022-06-26 13:51:04.330776,2022-06-23,True
454,20220623  09:55:00,13.425,13.38269,251,13.49,13.2311,2022-06-26 13:51:04.330776,2022-06-23,True
455,20220623  10:00:00,13.2903,13.34561,80,13.4982,13.2,2022-06-26 13:51:04.331773,2022-06-23,True
456,20220623  10:05:00,12.8999,12.98784,769,13.29,12.8301,2022-06-26 13:51:04.331773,2022-06-23,True
457,20220623  10:10:00,12.7201,12.76967,550,12.8999,12.67,2022-06-26 13:51:04.331773,2022-06-23,True
458,20220623  10:15:00,13.04,12.88383,392,13.1,12.7,2022-06-26 13:51:04.331773,2022-06-23,True
459,20220623  10:20:00,12.98,13.07448,236,13.1899,12.9601,2022-06-26 13:51:04.331773,2022-06-23,True
460,20220623  10:25:00,13.0,13.0537,108,13.1485,12.97,2022-06-26 13:51:04.331773,2022-06-23,True
461,20220623  10:30:00,13.0,12.92244,140,13.01,12.85,2022-06-26 13:51:04.331773,2022-06-23,True
462,20220623  10:35:00,12.75,12.85949,181,12.9999,12.74,2022-06-26 13:51:04.331773,2022-06-23,True
463,20220623  10:40:00,12.8301,12.89584,135,12.9899,12.7621,2022-06-26 13:51:04.331773,2022-06-23,True
464,20220623  10:45:00,12.93,12.97248,200,13.0,12.8501,2022-06-26 13:51:04.331773,2022-06-23,True
465,20220623  10:50:00,12.87,12.88175,190,12.93,12.7748,2022-06-26 13:51:04.331773,2022-06-23,True
466,20220623  10:55:00,12.8332,12.79954,185,12.8737,12.76,2022-06-26 13:51:04.331773,2022-06-23,True
467,20220623  11:00:00,12.675,12.69647,305,12.83,12.61,2022-06-26 13:51:04.331773,2022-06-23,True
468,20220623  11:05:00,12.75,12.69035,111,12.75,12.622,2022-06-26 13:51:04.331773,2022-06-23,True
469,20220623  11:10:00,12.6424,12.65854,86,12.7214,12.61,2022-06-26 13:51:04.331773,2022-06-23,True
470,20220623  11:15:00,12.6,12.52731,304,12.61,12.43,2022-06-26 13:51:04.331773,2022-06-23,True
471,20220623  11:20:00,12.6762,12.67925,255,12.72,12.61,2022-06-26 13:51:04.331773,2022-06-23,True
472,20220623  11:25:00,12.85,12.79764,324,12.85,12.68,2022-06-26 13:51:04.331773,2022-06-23,True
473,20220623  11:30:00,12.7171,12.66662,196,12.86,12.5801,2022-06-26 13:51:04.331773,2022-06-23,True
474,20220623  11:35:00,12.5499,12.53446,174,12.72,12.5,2022-06-26 13:51:04.331773,2022-06-23,True
475,20220623  11:40:00,12.43,12.44631,267,12.5401,12.37,2022-06-26 13:51:04.331773,2022-06-23,True
476,20220623  11:45:00,12.5067,12.46581,154,12.5067,12.3859,2022-06-26 13:51:04.331773,2022-06-23,True
477,20220623  11:50:00,12.58,12.54586,114,12.598,12.45,2022-06-26 13:51:04.331773,2022-06-23,True
478,20220623  11:55:00,12.3158,12.36513,306,12.5557,12.27,2022-06-26 13:51:04.331773,2022-06-23,True
479,20220623  12:00:00,12.235,12.25584,329,12.35,12.2,2022-06-26 13:51:04.331773,2022-06-23,True
480,20220623  12:05:00,12.44,12.35673,165,12.44,12.225,2022-06-26 13:51:04.331773,2022-06-23,True
481,20220623  12:10:00,12.4,12.32733,79,12.43,12.2701,2022-06-26 13:51:04.331773,2022-06-23,True
482,20220623  12:15:00,12.15,12.17925,477,12.36,12.07,2022-06-26 13:51:04.331773,2022-06-23,True
483,20220623  12:20:00,12.17,12.14078,277,12.26,12.0489,2022-06-26 13:51:04.331773,2022-06-23,True
484,20220623  12:25:00,12.075,12.12367,128,12.23,12.0545,2022-06-26 13:51:04.331773,2022-06-23,True
485,20220623  12:30:00,12.055,12.04572,275,12.1,12.01,2022-06-26 13:51:04.331773,2022-06-23,True
486,20220623  12:35:00,11.8854,11.85651,812,12.02,11.71,2022-06-26 13:51:04.332771,2022-06-23,True
487,20220623  12:40:00,12.15,11.96808,211,12.15,11.8001,2022-06-26 13:51:04.332771,2022-06-23,True
488,20220623  12:45:00,12.1627,12.15426,208,12.2999,12.0601,2022-06-26 13:51:04.332771,2022-06-23,True
489,20220623  12:50:00,12.1306,12.15563,42,12.1999,12.12,2022-06-26 13:51:04.332771,2022-06-23,True
490,20220623  12:55:00,12.09,12.06748,79,12.1392,12.0,2022-06-26 13:51:04.332771,2022-06-23,True
491,20220623  13:00:00,11.9501,12.0227,101,12.0797,11.9501,2022-06-26 13:51:04.332771,2022-06-23,True
492,20220623  13:05:00,11.95,11.91174,65,11.9894,11.8501,2022-06-26 13:51:04.332771,2022-06-23,True
493,20220623  13:10:00,12.125,12.01992,142,12.16,11.9082,2022-06-26 13:51:04.332771,2022-06-23,True
494,20220623  13:15:00,12.1453,12.15181,184,12.2,12.0283,2022-06-26 13:51:04.332771,2022-06-23,True
495,20220623  13:20:00,12.1113,12.14521,131,12.19,12.0768,2022-06-26 13:51:04.332771,2022-06-23,True
496,20220623  13:25:00,12.105,12.13155,113,12.25,12.05,2022-06-26 13:51:04.332771,2022-06-23,True
